species_name,family,genus,higher_plant_group,subfamily,growth_form_canonical,growth_form_n_records,growth_form_conflict,is_graminoid,is_bamboo,is_bryophyte
Castilleja christii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja chromosa,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja chrymactis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja chrysantha,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja cinerea,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja coccinea,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja cryptantha,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja cusickii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja densiflora,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja dissitiflora,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja ecuadorensis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja elata,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja elegans,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja exserta,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja fissifolia,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja flava,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja foliolosa,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja fraterna,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja genevievana,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja haydenii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja hirsuta,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja hispida,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja hyetophila,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja hyperborea,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja indivisa,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja integra,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja integrifolia,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja irasuensis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja irazuensis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja kaibabensis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lacera,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja laciniata,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lanata,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lasiorhyncha,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja latifolia,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lemmonii,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja leschkeana,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja levisecta,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja linariifolia,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja lineariiloba,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lineariloba,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lithospermoides,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja lutescens,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja mexicana,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja miniata,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja minor,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja montigena,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja nana,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja nervata,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja nivea,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja nubigena,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja oresbia,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja organorum,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja pallescens,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja pallida,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja parvula,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja patriotica,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja peckiana,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja pilosa,,Castilleja,,,herb,3,FALSE,FALSE,FALSE,FALSE
Castilleja plagiotoma,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja praeterita,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja pruinosa,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja puberula,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja pulchella,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja pumila,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja purpurea,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja quirosii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja raupii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja revealii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja rhexiifolia,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja rigida,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja rubicundula,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja rubida,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja salsuginosa,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja scabrida,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja schizotricha,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja scorzonerifolia,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja septentrionalis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja subinclusa,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja suksdorfii,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja sulphurea,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja talamancensis,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja tayloriorum,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja tenuiflora,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja tenuifolia,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja tenuis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja thompsonii,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja unalaschcensis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja vadosa,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja virgata,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja viscidula,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja wallowensis,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilleja wightii,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja wootonii,,Castilleja,,,herb,2,FALSE,FALSE,FALSE,FALSE
Castilleja xanthotricha,,Castilleja,,,herb,1,FALSE,FALSE,FALSE,FALSE
Castilloa elastica,,Castilloa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Castratella piloselloides,,Castratella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Casuarina cristata,,Casuarina,,,tree,2,FALSE,FALSE,FALSE,FALSE
Casuarina cunninghamiana,,Casuarina,,,tree,2,FALSE,FALSE,FALSE,FALSE
Casuarina equisetifolia,,Casuarina,,,tree,2,FALSE,FALSE,FALSE,FALSE
Casuarina glauca,,Casuarina,,,tree,2,FALSE,FALSE,FALSE,FALSE
Casuarina junghuhniana,,Casuarina,,,tree,2,FALSE,FALSE,FALSE,FALSE
Catabrosa aquatica,,Catabrosa,,,herb,2,FALSE,FALSE,FALSE,FALSE
Catabrosa werdermannii,,Catabrosa,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catabrosella fibrosa,,Catabrosella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catabrosella gillettii,,Catabrosella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catabrosella parviflora,,Catabrosella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catabrosella variegata,,Catabrosella,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catadysia rosulans,,Catadysia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catalepis gracilis,,Catalepis,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catalpa bignonioides,,Catalpa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catalpa bungei,,Catalpa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catalpa fargesii,,Catalpa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catalpa longissima,,Catalpa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catalpa ovata,,Catalpa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catalpa speciosa,,Catalpa,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catananche caerulea,,Catananche,,,herb,2,FALSE,FALSE,FALSE,FALSE
Catananche caespitosa,,Catananche,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catapodium marinum,,Catapodium,,,herb,2,FALSE,FALSE,FALSE,FALSE
Catapodium rigidum,,Catapodium,,,graminoid,3,TRUE,FALSE,FALSE,FALSE
Catasetum bicolor,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum fimbriatum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum gnomus,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum integerrimum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum laminatum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum macrocarpum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum macroglossum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum maculatum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum pendulum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum pileatum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum saccatum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum samaniegoi,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum tuberculatum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catasetum viridiflavum,,Catasetum,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catesbaea melanocarpa,,Catesbaea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Catesbaea parviflora,,Catesbaea,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Catha edulis,,Catha,,,shrub,4,FALSE,FALSE,FALSE,FALSE
Catharanthus pusillus,,Catharanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Catharanthus roseus,,Catharanthus,,,herb,9,TRUE,FALSE,FALSE,FALSE
Cathariostachys capitata,,Cathariostachys,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cathariostachys madagascariensis,,Cathariostachys,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cathartolinum neomexicanum,,Cathartolinum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cathaya argyrophylla,,Cathaya,,,tree,1,FALSE,FALSE,FALSE,FALSE
Cathedra acuminata,,Cathedra,,,tree,33,FALSE,FALSE,FALSE,FALSE
Cathestecum brevifolium,,Cathestecum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cathissa concinna,,Cathissa,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cathormion altissimum,,Cathormion,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catoblastus velutinus,,Catoblastus,,,tree,123,FALSE,FALSE,FALSE,FALSE
Catoferia chiapensis,,Catoferia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Catophractes alexandri,,Catophractes,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Catopsis delicatula,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis floribunda,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis hahnii,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis juncifolia,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis micrantha,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis montana,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis morreniana,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis nitida,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis nutans,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis paniculata,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis pedicellata,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis sessiliflora,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis subulata,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catopsis wangerinii,,Catopsis,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catostemma albuquerquei,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma altsonii,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma cavalcantei,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma commune,,Catostemma,,,tree,6,FALSE,FALSE,FALSE,FALSE
Catostemma digitata,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma durifolius,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma ebracteolatum,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma fragrans,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma hirsutulum,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma marahuacense,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma sancarlosianum,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catostemma sclerophyllum,,Catostemma,,,tree,1,FALSE,FALSE,FALSE,FALSE
Cattleya elongata,,Cattleya,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cattleya labiata,,Cattleya,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cattleya loddigesii,,Cattleya,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cattleya maxima,,Cattleya,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cattleya mossiae,,Cattleya,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cattleya violacea,,Cattleya,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Catunaregam nilotica,,Catunaregam,,,tree,1,FALSE,FALSE,FALSE,FALSE
Catunaregam spinosa,,Catunaregam,,,tree,15,TRUE,FALSE,FALSE,FALSE
Catunaregam tomentosa,,Catunaregam,,,tree,2,TRUE,FALSE,FALSE,FALSE
Catutsjeron arnottianum,,Catutsjeron,,,tree,1,FALSE,FALSE,FALSE,FALSE
Caucalis platycarpos,,Caucalis,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caucanthus auriculatus,,Caucanthus,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Caulanthus amplexicaulis,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus anceps,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus barnebyi,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus californicus,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus cooperi,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus coulteri,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus crassicaulis,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus glaucus,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus hallii,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus heterophyllus,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus inflatus,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus lemmonii,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus major,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus pilosus,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulanthus simulans,,Caulanthus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caularthron bilamellatum,,Caularthron,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Caulinia minor,,Caulinia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulipsolon rapaceum,,Caulipsolon,,,unknown,2,FALSE,FALSE,FALSE,FALSE
Caulophyllum giganteum,,Caulophyllum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulophyllum robustum,,Caulophyllum,,,herb,1,FALSE,FALSE,FALSE,FALSE
Caulophyllum thalictroides,,Caulophyllum,,,herb,2,FALSE,FALSE,FALSE,FALSE
Caustis flexuosa,,Caustis,,,graminoid,1,FALSE,FALSE,FALSE,FALSE
Caustis pentandra,,Caustis,,,graminoid,1,FALSE,FALSE,FALSE,FALSE
Cautleya gracilis,,Cautleya,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cavacoa quintasii,,Cavacoa,,,tree,8,FALSE,FALSE,FALSE,FALSE
Cavanillesia hylogeiton,,Cavanillesia,,,tree,3,FALSE,FALSE,FALSE,FALSE
Cavanillesia platanifolia,,Cavanillesia,,,tree,17,TRUE,FALSE,FALSE,FALSE
Cavanillesia umbellata,,Cavanillesia,,,tree,5,FALSE,FALSE,FALSE,FALSE
Cavendishia albopicata,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia allenii,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia angustifolia,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia antioquiensis,,Cavendishia,,,tree,2,TRUE,FALSE,FALSE,FALSE
Cavendishia atroviolacea,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia aurantiaca,,Cavendishia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cavendishia bracteata,,Cavendishia,,,unknown,81,FALSE,FALSE,FALSE,FALSE
Cavendishia callista,,Cavendishia,,,unknown,11,FALSE,FALSE,FALSE,FALSE
Cavendishia calycina,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia caudata,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia chiriquiensis,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia ciliata,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia compacta,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia complectens,,Cavendishia,,,unknown,2,FALSE,FALSE,FALSE,FALSE
Cavendishia confertiflora,,Cavendishia,,,shrub,4,TRUE,FALSE,FALSE,FALSE
Cavendishia crassifolia,,Cavendishia,,,unknown,2,FALSE,FALSE,FALSE,FALSE
Cavendishia darienensis,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia endresii,,Cavendishia,,,unknown,4,FALSE,FALSE,FALSE,FALSE
Cavendishia fusiformis,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia guatapeensis,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia herrerae,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia jardinensis,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia lactiviscida,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia laurifolia,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia leucantha,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia linearifolia,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia mariae,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia melastomoides,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia micayensis,,Cavendishia,,,unknown,5,FALSE,FALSE,FALSE,FALSE
Cavendishia nitida,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia oligantha,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia osaensis,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia palustris,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia porphyrea,,Cavendishia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cavendishia pubescens,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia punctata,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia quercina,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia sessiliflora,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia speciosa,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia stenophylla,,Cavendishia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cavendishia subfasciculata,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia talamancensis,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia tarapotana,,Cavendishia,,,vine,4,FALSE,FALSE,FALSE,FALSE
Cavendishia tenella,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia venosa,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia violacea,,Cavendishia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cavendishia wercklei,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cavendishia zamorensis,,Cavendishia,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Cayaponia americana,,Cayaponia,,,vine,2,FALSE,FALSE,FALSE,FALSE
Cayaponia attenuata,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia botryocarpa,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia caulobotrys,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia citrullifolia,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia cruegeri,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia denticulata,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia espelina,,Cayaponia,,,vine,2,FALSE,FALSE,FALSE,FALSE
Cayaponia glandulosa,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia granatensis,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia guianensis,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia jenmanii,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia laciniosa,,Cayaponia,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cayaponia longiloba,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia metensis,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia micrantha,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia ophthalmica,,Cayaponia,,,vine,6,FALSE,FALSE,FALSE,FALSE
Cayaponia oppositifolia,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia ovata,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia pilosa,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia podantha,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia racemosa,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia rigida,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia ruizii,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia selysioides,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia sessiliflora,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia simplicifolia,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia tayuya,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia tessmannii,,Cayaponia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayaponia tubulosa,,Cayaponia,,,vine,2,FALSE,FALSE,FALSE,FALSE
Caylusea abyssinica,,Caylusea,,,herb,1,FALSE,FALSE,FALSE,FALSE
Cayratia debilis,,Cayratia,,,unknown,1,FALSE,FALSE,FALSE,FALSE
Cayratia gracilis,,Cayratia,,,vine,2,FALSE,FALSE,FALSE,FALSE
Cayratia ibuensis,,Cayratia,,,shrub,4,TRUE,FALSE,FALSE,FALSE
Cayratia japonica,,Cayratia,,,herb,4,TRUE,FALSE,FALSE,FALSE
Cayratia pedata,,Cayratia,,,vine,1,FALSE,FALSE,FALSE,FALSE
Cayratia trifolia,,Cayratia,,,vine,3,FALSE,FALSE,FALSE,FALSE
Ceanothus americanus,,Ceanothus,,,shrub,3,FALSE,FALSE,FALSE,FALSE
Ceanothus arboreus,,Ceanothus,,,shrub,1,FALSE,FALSE,FALSE,FALSE
Ceanothus caeruleus,,Ceanothus,,,shrub,2,FALSE,FALSE,FALSE,FALSE
Ceanothus coeruleus,,Ceanothus,,,herb,1,FALSE,FALSE,FALSE,FALSE
Ceanothus confusus,,Ceanothus,,,shrub,1,FALSE,FALSE,FALSE,FALSE
