"scrubbed_species_binomial","trait_name","trait_value","unit","method","latitude","longitude","elevation_m","url_source","source_citation","project_pi","verbatim_family","verbatim_scientific_name","name_submitted","family_matched","name_matched","name_matched_author","higher_plant_group","tnrs_warning","matched_taxonomic_status","scrubbed_taxonomic_status","scrubbed_family","scrubbed_genus","scrubbed_specific_epithet","scrubbed_taxon_name_no_author","scrubbed_taxon_canonical","scrubbed_author","scrubbed_taxon_name_with_author","scrubbed_species_binomial_with_morphospecies","access","id"
"Populus tremuloides","diameter at breast height (1.3 m)","7.62","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42472
"Populus tremuloides","diameter at breast height (1.3 m)","24.384","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42482
"Populus tremuloides","diameter at breast height (1.3 m)","7.874","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42486
"Populus tremuloides","diameter at breast height (1.3 m)","23.368","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42487
"Populus tremuloides","diameter at breast height (1.3 m)","14.732","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42488
"Populus tremuloides","diameter at breast height (1.3 m)","11.684","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42489
"Populus tremuloides","diameter at breast height (1.3 m)","28.448","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42495
"Populus tremuloides","diameter at breast height (1.3 m)","3.302","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42496
"Populus tremuloides","diameter at breast height (1.3 m)","23.876","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42499
"Populus tremuloides","diameter at breast height (1.3 m)","13.716","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42500
"Populus tremuloides","diameter at breast height (1.3 m)","18.034","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42505
"Populus tremuloides","diameter at breast height (1.3 m)","36.83","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42507
"Populus tremuloides","diameter at breast height (1.3 m)","19.304","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42508
"Populus tremuloides","diameter at breast height (1.3 m)","26.67","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42512
"Populus tremuloides","diameter at breast height (1.3 m)","13.208","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42517
"Populus tremuloides","diameter at breast height (1.3 m)","6.35","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42518
"Populus tremuloides","diameter at breast height (1.3 m)","2.794","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42519
"Populus tremuloides","diameter at breast height (1.3 m)","3.556","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42520
"Populus tremuloides","diameter at breast height (1.3 m)","35.814","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42525
"Populus tremuloides","diameter at breast height (1.3 m)","28.956","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42530
"Populus tremuloides","diameter at breast height (1.3 m)","38.1","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42545
"Populus tremuloides","diameter at breast height (1.3 m)","17.78","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42547
"Populus tremuloides","diameter at breast height (1.3 m)","10.668","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42550
"Populus tremuloides","diameter at breast height (1.3 m)","13.208","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42558
"Populus tremuloides","diameter at breast height (1.3 m)","13.462","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42565
"Populus tremuloides","diameter at breast height (1.3 m)","12.954","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42567
"Populus tremuloides","diameter at breast height (1.3 m)","8.128","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42568
"Populus tremuloides","diameter at breast height (1.3 m)","14.986","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42569
"Populus tremuloides","diameter at breast height (1.3 m)","28.448","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42572
"Populus tremuloides","diameter at breast height (1.3 m)","25.654","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42577
"Populus tremuloides","diameter at breast height (1.3 m)","18.542","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42578
"Populus tremuloides","diameter at breast height (1.3 m)","42.926","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42580
"Populus tremuloides","diameter at breast height (1.3 m)","4.572","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42583
"Populus tremuloides","diameter at breast height (1.3 m)","13.716","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42587
"Populus tremuloides","diameter at breast height (1.3 m)","23.114","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42590
"Populus tremuloides","diameter at breast height (1.3 m)","23.876","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42599
"Populus tremuloides","diameter at breast height (1.3 m)","10.414","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42602
"Populus tremuloides","diameter at breast height (1.3 m)","15.748","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42604
"Populus tremuloides","diameter at breast height (1.3 m)","16.002","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42606
"Populus tremuloides","diameter at breast height (1.3 m)","4.318","cm",NA,NA,NA,NA,NA,NA,"Greg Reams",NA,"Populus tremuloides Michx.","Salicaceae Populus tremuloides Michx.","Salicaceae","Populus tremuloides","Michx.","flowering plants",NA,"Accepted","Accepted","Salicaceae","Populus","tremuloides","Populus tremuloides","Populus tremuloides","Michx.","Populus tremuloides Michx.","Populus tremuloides","public",42610
